"Study_number","Site_ID","Meas_Year","Meas_Month","Meas_DOY","Rs_Norm","Rh_Norm","Ra_Norm","HC","RC","Tsoil","TsDepth","TsMethod","SWC","SWCDepth","SWCType","SWCComment","Meas_Month2","Study_midyear","Latitude","Longitude","Elevation","Manipulation","Biome","Ecosystem_type","Leaf_habit","Soil_type","Soil_BD","Soil_CN","Soil_sand","Soil_silt","Soil_clay","MAT","MAP","PET","Study_temp","Study_precip","Meas_method","Collar_height","Collar_depth","Chamber_area","Time_of_day","Meas_interval","Annual_coverage","Partition_method","Rs_annual","Ra_annual","Rh_annual","RC_annual","C_soilmineral"
6822,"IT-BEA-CK",2011,NA,113,NA,2.51,NA,NA,NA,18.13,5,"",NA,NA,"","",4,2011.5,46,13.02,65,"None","Temperate","Agriculture","Deciduous","Chromi-Endoskeletic Cambisol",1.25,NA,NA,NA,NA,13.7,1200,NA,NA,NA,"IRGA",NA,NA,803.84,"",0.1,1,"",NA,NA,640,NA,NA
6822,"IT-BEA-CK",2011,NA,211,NA,1.92,NA,NA,NA,22.2,5,"",NA,NA,"","",7,2011.5,46,13.02,65,"None","Temperate","Agriculture","Deciduous","Chromi-Endoskeletic Cambisol",1.25,NA,NA,NA,NA,13.7,1200,NA,NA,NA,"IRGA",NA,NA,803.84,"",0.1,1,"",NA,NA,640,NA,NA
6822,"IT-BEA-CK",2011,NA,295,NA,0.97,NA,NA,NA,13.44,5,"",NA,NA,"","",10,2011.5,46,13.02,65,"None","Temperate","Agriculture","Deciduous","Chromi-Endoskeletic Cambisol",1.25,NA,NA,NA,NA,13.7,1200,NA,NA,NA,"IRGA",NA,NA,803.84,"",0.1,1,"",NA,NA,640,NA,NA
6822,"IT-BEA-CK",2011,NA,357,NA,0.77,NA,NA,NA,3.21,5,"",NA,NA,"","",12,2011.5,46,13.02,65,"None","Temperate","Agriculture","Deciduous","Chromi-Endoskeletic Cambisol",1.25,NA,NA,NA,NA,13.7,1200,NA,NA,NA,"IRGA",NA,NA,803.84,"",0.1,1,"",NA,NA,640,NA,NA
6822,"IT-BEA-CK",2011,NA,63,NA,0.95,NA,NA,NA,5.47,5,"",NA,NA,"","",3,2011.5,46,13.02,65,"None","Temperate","Agriculture","Deciduous","Chromi-Endoskeletic Cambisol",1.25,NA,NA,NA,NA,13.7,1200,NA,NA,NA,"IRGA",NA,NA,803.84,"",0.1,1,"",NA,NA,640,NA,NA
6822,"IT-BEA-CK",2011,NA,113,NA,2.79,NA,NA,NA,19.35,5,"",NA,NA,"","",4,2011.5,46,13.02,65,"None","Temperate","Agriculture","Deciduous","Chromi-Endoskeletic Cambisol",1.25,NA,NA,NA,NA,13.7,1200,NA,NA,NA,"IRGA",NA,NA,803.84,"",0.1,1,"",NA,NA,640,NA,NA
6822,"IT-BEA-CK",2011,NA,211,NA,1.24,NA,NA,NA,22.55,5,"",NA,NA,"","",7,2011.5,46,13.02,65,"None","Temperate","Agriculture","Deciduous","Chromi-Endoskeletic Cambisol",1.25,NA,NA,NA,NA,13.7,1200,NA,NA,NA,"IRGA",NA,NA,803.84,"",0.1,1,"",NA,NA,640,NA,NA
6822,"IT-BEA-CK",2011,NA,295,NA,0.85,NA,NA,NA,13.85,5,"",NA,NA,"","",10,2011.5,46,13.02,65,"None","Temperate","Agriculture","Deciduous","Chromi-Endoskeletic Cambisol",1.25,NA,NA,NA,NA,13.7,1200,NA,NA,NA,"IRGA",NA,NA,803.84,"",0.1,1,"",NA,NA,640,NA,NA
6822,"IT-BEA-CK",2011,NA,357,NA,0.96,NA,NA,NA,3.11,5,"",NA,NA,"","",12,2011.5,46,13.02,65,"None","Temperate","Agriculture","Deciduous","Chromi-Endoskeletic Cambisol",1.25,NA,NA,NA,NA,13.7,1200,NA,NA,NA,"IRGA",NA,NA,803.84,"",0.1,1,"",NA,NA,640,NA,NA
6984,"CN-NFR-GRA",2009,NA,106,0.24,0.01,0.23,NA,NA,1.43,10,"",30.43,10,"GWC","TDR",4,2010,47.43,128.63,240,"None","Temperate","Grassland","Deciduous","Silty clay loam (Mollisols)",1.01,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",205.6,27.3,178.3,0.13,6400
6984,"CN-NFR-GRA",2009,NA,124,0.36,0.14,0.22,NA,NA,9.55,10,"",27.3,10,"GWC","TDR",5,2010,47.43,128.63,240,"None","Temperate","Grassland","Deciduous","Silty clay loam (Mollisols)",1.01,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",205.6,27.3,178.3,0.13,6400
6984,"CN-NFR-GRA",2009,NA,135,0.55,0.08,0.47,NA,NA,13.5,10,"",24.51,10,"GWC","TDR",5,2010,47.43,128.63,240,"None","Temperate","Grassland","Deciduous","Silty clay loam (Mollisols)",1.01,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",205.6,27.3,178.3,0.13,6400
6984,"CN-NFR-GRA",2009,NA,154,0.73,0.25,0.48,NA,NA,16.26,10,"",24.34,10,"GWC","TDR",6,2010,47.43,128.63,240,"None","Temperate","Grassland","Deciduous","Silty clay loam (Mollisols)",1.01,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",205.6,27.3,178.3,0.13,6400
6984,"CN-NFR-GRA",2009,NA,167,1.15,0.8,0.35,NA,NA,16.06,10,"",22.7,10,"GWC","TDR",6,2010,47.43,128.63,240,"None","Temperate","Grassland","Deciduous","Silty clay loam (Mollisols)",1.01,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",205.6,27.3,178.3,0.13,6400
6984,"CN-NFR-GRA",2009,NA,181,1.73,1.28,0.45,NA,NA,20.6,10,"",15.95,10,"GWC","TDR",6,2010,47.43,128.63,240,"None","Temperate","Grassland","Deciduous","Silty clay loam (Mollisols)",1.01,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",205.6,27.3,178.3,0.13,6400
6984,"CN-NFR-GRA",2009,NA,196,1.56,0.62,0.94,NA,NA,20.58,10,"",21.05,10,"GWC","TDR",7,2010,47.43,128.63,240,"None","Temperate","Grassland","Deciduous","Silty clay loam (Mollisols)",1.01,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",205.6,27.3,178.3,0.13,6400
6984,"CN-NFR-GRA",2009,NA,213,1.6,0.61,0.99,NA,NA,21.97,10,"",23.85,10,"GWC","TDR",8,2010,47.43,128.63,240,"None","Temperate","Grassland","Deciduous","Silty clay loam (Mollisols)",1.01,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",205.6,27.3,178.3,0.13,6400
6984,"CN-NFR-GRA",2009,NA,227,1.28,0.61,0.67,NA,NA,21.96,10,"",24.67,10,"GWC","TDR",8,2010,47.43,128.63,240,"None","Temperate","Grassland","Deciduous","Silty clay loam (Mollisols)",1.01,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",205.6,27.3,178.3,0.13,6400
6984,"CN-NFR-GRA",2009,NA,240,1.26,0.52,0.74,NA,NA,18.19,10,"",25,10,"GWC","TDR",8,2010,47.43,128.63,240,"None","Temperate","Grassland","Deciduous","Silty clay loam (Mollisols)",1.01,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",205.6,27.3,178.3,0.13,6400
6984,"CN-NFR-GRA",2009,NA,259,0.88,0.56,0.32,NA,NA,15.02,10,"",26.81,10,"GWC","TDR",9,2010,47.43,128.63,240,"None","Temperate","Grassland","Deciduous","Silty clay loam (Mollisols)",1.01,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",205.6,27.3,178.3,0.13,6400
6984,"CN-NFR-GRA",2009,NA,272,0.54,0.43,0.11,NA,NA,11.25,10,"",35.53,10,"GWC","TDR",9,2010,47.43,128.63,240,"None","Temperate","Grassland","Deciduous","Silty clay loam (Mollisols)",1.01,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",205.6,27.3,178.3,0.13,6400
6984,"CN-NFR-GRA",2009,NA,289,0.38,0.29,0.09,NA,NA,7.28,10,"",29.77,10,"GWC","TDR",10,2010,47.43,128.63,240,"None","Temperate","Grassland","Deciduous","Silty clay loam (Mollisols)",1.01,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",205.6,27.3,178.3,0.13,6400
6984,"CN-NFR-GRA",2009,NA,305,0.24,0.34,-0.1,NA,NA,2.12,10,"",31.58,10,"GWC","TDR",11,2010,47.43,128.63,240,"None","Temperate","Grassland","Deciduous","Silty clay loam (Mollisols)",1.01,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",205.6,27.3,178.3,0.13,6400
6984,"CN-NFR-GRA",2009,NA,321,0.24,0.13,0.11,NA,NA,-0.66,10,"",34.54,10,"GWC","TDR",11,2010,47.43,128.63,240,"None","Temperate","Grassland","Deciduous","Silty clay loam (Mollisols)",1.01,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",205.6,27.3,178.3,0.13,6400
6984,"CN-NFR-GRA",2009,NA,329,0.18,0.18,0,NA,NA,-5.6,10,"",29.11,10,"GWC","TDR",11,2010,47.43,128.63,240,"None","Temperate","Grassland","Deciduous","Silty clay loam (Mollisols)",1.01,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",205.6,27.3,178.3,0.13,6400
6984,"CN-NFR-GRA",2009,NA,337,0.27,0.35,-0.08,NA,NA,-9.58,10,"",31.25,10,"GWC","TDR",12,2010,47.43,128.63,240,"None","Temperate","Grassland","Deciduous","Silty clay loam (Mollisols)",1.01,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",205.6,27.3,178.3,0.13,6400
6984,"CN-NFR-GRA",2010,NA,105,0.39,0.23,0.16,NA,NA,-0.94,10,"",35.53,10,"GWC","TDR",4,2010,47.43,128.63,240,"None","Temperate","Grassland","Deciduous","Silty clay loam (Mollisols)",1.01,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",205.6,27.3,178.3,0.13,6400
6984,"CN-NFR-GRA",2010,NA,121,0.37,0.08,0.29,NA,NA,3.21,10,"",29.28,10,"GWC","TDR",5,2010,47.43,128.63,240,"None","Temperate","Grassland","Deciduous","Silty clay loam (Mollisols)",1.01,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",205.6,27.3,178.3,0.13,6400
6984,"CN-NFR-GRA",2010,NA,125,1.33,0.32,1.01,NA,NA,6.58,10,"",30.58,10,"GWC","TDR",5,2010,47.43,128.63,240,"None","Temperate","Grassland","Deciduous","Silty clay loam (Mollisols)",1.01,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",205.6,27.3,178.3,0.13,6400
6984,"CN-NFR-GRA",2010,NA,138,1.98,0.99,0.99,NA,NA,6.56,10,"",33.06,10,"GWC","TDR",5,2010,47.43,128.63,240,"None","Temperate","Grassland","Deciduous","Silty clay loam (Mollisols)",1.01,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",205.6,27.3,178.3,0.13,6400
6984,"CN-NFR-GRA",2009,NA,106,0.35,0.01,0.34,NA,NA,1.43,10,"",33.6,10,"GWC","TDR",4,2010,47.43,128.63,240,"None","Temperate","Grassland","Deciduous","Silty clay loam (Mollisols)",1.01,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",205.6,27.3,178.3,0.13,6400
6984,"CN-NFR-WET",2009,NA,124,0.68,0.14,0.54,NA,NA,9.55,10,"",33.44,10,"GWC","TDR",5,2010,47.43,128.63,240,"None","Temperate","Agriculture","Deciduous","Silty clay loam (Mollisols)",1.14,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",170.9,41.6,129.3,0.24,6280
6984,"CN-NFR-WET",2009,NA,135,1.13,0.08,1.05,NA,NA,13.5,10,"",28.64,10,"GWC","TDR",5,2010,47.43,128.63,240,"None","Temperate","Agriculture","Deciduous","Silty clay loam (Mollisols)",1.14,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",170.9,41.6,129.3,0.24,6280
6984,"CN-NFR-WET",2009,NA,154,1.12,0.25,0.87,NA,NA,16.26,10,"",29.64,10,"GWC","TDR",6,2010,47.43,128.63,240,"None","Temperate","Agriculture","Deciduous","Silty clay loam (Mollisols)",1.14,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",170.9,41.6,129.3,0.24,6280
6984,"CN-NFR-WET",2009,NA,167,1.2,0.8,0.4,NA,NA,16.06,10,"",32.12,10,"GWC","TDR",6,2010,47.43,128.63,240,"None","Temperate","Agriculture","Deciduous","Silty clay loam (Mollisols)",1.14,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",170.9,41.6,129.3,0.24,6280
6984,"CN-NFR-WET",2009,NA,181,0.96,1.28,-0.32,NA,NA,20.6,10,"",31.62,10,"GWC","TDR",6,2010,47.43,128.63,240,"None","Temperate","Agriculture","Deciduous","Silty clay loam (Mollisols)",1.14,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",170.9,41.6,129.3,0.24,6280
6984,"CN-NFR-WET",2009,NA,196,1.01,0.62,0.39,NA,NA,20.58,10,"",39.74,10,"GWC","TDR",7,2010,47.43,128.63,240,"None","Temperate","Agriculture","Deciduous","Silty clay loam (Mollisols)",1.14,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",170.9,41.6,129.3,0.24,6280
6984,"CN-NFR-WET",2009,NA,213,1.3,0.61,0.69,NA,NA,21.97,10,"",42.22,10,"GWC","TDR",8,2010,47.43,128.63,240,"None","Temperate","Agriculture","Deciduous","Silty clay loam (Mollisols)",1.14,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",170.9,41.6,129.3,0.24,6280
6984,"CN-NFR-WET",2009,NA,227,1.06,0.61,0.45,NA,NA,21.96,10,"",43.05,10,"GWC","TDR",8,2010,47.43,128.63,240,"None","Temperate","Agriculture","Deciduous","Silty clay loam (Mollisols)",1.14,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",170.9,41.6,129.3,0.24,6280
6984,"CN-NFR-WET",2009,NA,240,0.92,0.52,0.4,NA,NA,18.19,10,"",40.23,10,"GWC","TDR",8,2010,47.43,128.63,240,"None","Temperate","Agriculture","Deciduous","Silty clay loam (Mollisols)",1.14,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",170.9,41.6,129.3,0.24,6280
6984,"CN-NFR-WET",2009,NA,259,0.59,0.56,0.0299999999999999,NA,NA,15.02,10,"",38.08,10,"GWC","TDR",9,2010,47.43,128.63,240,"None","Temperate","Agriculture","Deciduous","Silty clay loam (Mollisols)",1.14,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",170.9,41.6,129.3,0.24,6280
6984,"CN-NFR-WET",2009,NA,272,0.43,0.43,0,NA,NA,11.25,10,"",31.62,10,"GWC","TDR",9,2010,47.43,128.63,240,"None","Temperate","Agriculture","Deciduous","Silty clay loam (Mollisols)",1.14,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",170.9,41.6,129.3,0.24,6280
6984,"CN-NFR-WET",2009,NA,289,0.41,0.29,0.12,NA,NA,7.28,10,"",41.23,10,"GWC","TDR",10,2010,47.43,128.63,240,"None","Temperate","Agriculture","Deciduous","Silty clay loam (Mollisols)",1.14,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",170.9,41.6,129.3,0.24,6280
6984,"CN-NFR-WET",2009,NA,305,0.64,0.34,0.3,NA,NA,2.12,10,"",34.27,10,"GWC","TDR",11,2010,47.43,128.63,240,"None","Temperate","Agriculture","Deciduous","Silty clay loam (Mollisols)",1.14,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",170.9,41.6,129.3,0.24,6280
6984,"CN-NFR-WET",2009,NA,321,0.06,0.13,-0.07,NA,NA,-0.66,10,"",21.35,10,"GWC","TDR",11,2010,47.43,128.63,240,"None","Temperate","Agriculture","Deciduous","Silty clay loam (Mollisols)",1.14,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",170.9,41.6,129.3,0.24,6280
6984,"CN-NFR-WET",2009,NA,329,0.15,0.18,-0.03,NA,NA,-5.6,10,"",23.68,10,"GWC","TDR",11,2010,47.43,128.63,240,"None","Temperate","Agriculture","Deciduous","Silty clay loam (Mollisols)",1.14,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",170.9,41.6,129.3,0.24,6280
6984,"CN-NFR-WET",2009,NA,337,0.62,0.35,0.27,NA,NA,-9.58,10,"",27.15,10,"GWC","TDR",12,2010,47.43,128.63,240,"None","Temperate","Agriculture","Deciduous","Silty clay loam (Mollisols)",1.14,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",170.9,41.6,129.3,0.24,6280
6984,"CN-NFR-WET",2010,NA,105,0.93,0.23,0.7,NA,NA,-0.94,10,"",26.81,10,"GWC","TDR",4,2010,47.43,128.63,240,"None","Temperate","Agriculture","Deciduous","Silty clay loam (Mollisols)",1.14,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",170.9,41.6,129.3,0.24,6280
6984,"CN-NFR-WET",2010,NA,121,1.44,0.08,1.36,NA,NA,3.21,10,"",30.13,10,"GWC","TDR",5,2010,47.43,128.63,240,"None","Temperate","Agriculture","Deciduous","Silty clay loam (Mollisols)",1.14,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",170.9,41.6,129.3,0.24,6280
6984,"CN-NFR-WET",2010,NA,125,3.09,0.32,2.77,NA,NA,6.58,10,"",28.97,10,"GWC","TDR",5,2010,47.43,128.63,240,"None","Temperate","Agriculture","Deciduous","Silty clay loam (Mollisols)",1.14,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",170.9,41.6,129.3,0.24,6280
6984,"CN-NFR-WET",2010,NA,138,1.05,0.99,0.0600000000000001,NA,NA,6.56,10,"",24.83,10,"GWC","TDR",5,2010,47.43,128.63,240,"None","Temperate","Agriculture","Deciduous","Silty clay loam (Mollisols)",1.14,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",170.9,41.6,129.3,0.24,6280
6984,"CN-NFR-MZ",2009,NA,106,0.18,0.01,0.17,NA,NA,1.43,10,"",33.6,10,"GWC","TDR",4,2010,47.43,128.63,240,"None","Temperate","Agriculture","Deciduous","Silty clay loam (Mollisols)",1.07,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",215.2,48.2,167,0.22,6660
6984,"CN-NFR-MZ",2009,NA,124,0.27,0.14,0.13,NA,NA,9.55,10,"",33.44,10,"GWC","TDR",5,2010,47.43,128.63,240,"None","Temperate","Agriculture","Deciduous","Silty clay loam (Mollisols)",1.07,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",215.2,48.2,167,0.22,6660
6984,"CN-NFR-MZ",2009,NA,135,0.77,0.08,0.69,NA,NA,13.5,10,"",28.64,10,"GWC","TDR",5,2010,47.43,128.63,240,"None","Temperate","Agriculture","Deciduous","Silty clay loam (Mollisols)",1.07,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",215.2,48.2,167,0.22,6660
6984,"CN-NFR-MZ",2009,NA,154,1.36,0.25,1.11,NA,NA,16.26,10,"",29.64,10,"GWC","TDR",6,2010,47.43,128.63,240,"None","Temperate","Agriculture","Deciduous","Silty clay loam (Mollisols)",1.07,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",215.2,48.2,167,0.22,6660
6984,"CN-NFR-MZ",2009,NA,167,1.84,0.8,1.04,NA,NA,16.06,10,"",32.12,10,"GWC","TDR",6,2010,47.43,128.63,240,"None","Temperate","Agriculture","Deciduous","Silty clay loam (Mollisols)",1.07,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",215.2,48.2,167,0.22,6660
6984,"CN-NFR-MZ",2009,NA,181,0.94,1.28,-0.34,NA,NA,20.6,10,"",31.62,10,"GWC","TDR",6,2010,47.43,128.63,240,"None","Temperate","Agriculture","Deciduous","Silty clay loam (Mollisols)",1.07,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",215.2,48.2,167,0.22,6660
6984,"CN-NFR-MZ",2009,NA,196,1.79,0.62,1.17,NA,NA,20.58,10,"",39.74,10,"GWC","TDR",7,2010,47.43,128.63,240,"None","Temperate","Agriculture","Deciduous","Silty clay loam (Mollisols)",1.07,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",215.2,48.2,167,0.22,6660
6984,"CN-NFR-MZ",2009,NA,213,2.27,0.61,1.66,NA,NA,21.97,10,"",42.22,10,"GWC","TDR",8,2010,47.43,128.63,240,"None","Temperate","Agriculture","Deciduous","Silty clay loam (Mollisols)",1.07,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",215.2,48.2,167,0.22,6660
6984,"CN-NFR-MZ",2009,NA,227,1.84,0.61,1.23,NA,NA,21.96,10,"",43.05,10,"GWC","TDR",8,2010,47.43,128.63,240,"None","Temperate","Agriculture","Deciduous","Silty clay loam (Mollisols)",1.07,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",215.2,48.2,167,0.22,6660
6984,"CN-NFR-MZ",2009,NA,240,1.04,0.52,0.52,NA,NA,18.19,10,"",40.23,10,"GWC","TDR",8,2010,47.43,128.63,240,"None","Temperate","Agriculture","Deciduous","Silty clay loam (Mollisols)",1.07,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",215.2,48.2,167,0.22,6660
6984,"CN-NFR-MZ",2009,NA,259,0.44,0.56,-0.12,NA,NA,15.02,10,"",38.08,10,"GWC","TDR",9,2010,47.43,128.63,240,"None","Temperate","Agriculture","Deciduous","Silty clay loam (Mollisols)",1.07,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",215.2,48.2,167,0.22,6660
6984,"CN-NFR-MZ",2009,NA,272,0.34,0.43,-0.09,NA,NA,11.25,10,"",31.62,10,"GWC","TDR",9,2010,47.43,128.63,240,"None","Temperate","Agriculture","Deciduous","Silty clay loam (Mollisols)",1.07,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",215.2,48.2,167,0.22,6660
6984,"CN-NFR-MZ",2009,NA,289,0.27,0.29,-0.02,NA,NA,7.28,10,"",41.23,10,"GWC","TDR",10,2010,47.43,128.63,240,"None","Temperate","Agriculture","Deciduous","Silty clay loam (Mollisols)",1.07,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",215.2,48.2,167,0.22,6660
6984,"CN-NFR-MZ",2009,NA,305,0.47,0.34,0.13,NA,NA,2.12,10,"",34.27,10,"GWC","TDR",11,2010,47.43,128.63,240,"None","Temperate","Agriculture","Deciduous","Silty clay loam (Mollisols)",1.07,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",215.2,48.2,167,0.22,6660
6984,"CN-NFR-MZ",2009,NA,321,1.18,0.13,1.05,NA,NA,-0.66,10,"",21.35,10,"GWC","TDR",11,2010,47.43,128.63,240,"None","Temperate","Agriculture","Deciduous","Silty clay loam (Mollisols)",1.07,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",215.2,48.2,167,0.22,6660
6984,"CN-NFR-MZ",2009,NA,329,0.43,0.18,0.25,NA,NA,-5.6,10,"",23.68,10,"GWC","TDR",11,2010,47.43,128.63,240,"None","Temperate","Agriculture","Deciduous","Silty clay loam (Mollisols)",1.07,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",215.2,48.2,167,0.22,6660
6984,"CN-NFR-MZ",2009,NA,337,0.42,0.35,0.07,NA,NA,-9.58,10,"",27.15,10,"GWC","TDR",12,2010,47.43,128.63,240,"None","Temperate","Agriculture","Deciduous","Silty clay loam (Mollisols)",1.07,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",215.2,48.2,167,0.22,6660
6984,"CN-NFR-MZ",2010,NA,105,0.89,0.23,0.66,NA,NA,-0.94,10,"",26.81,10,"GWC","TDR",4,2010,47.43,128.63,240,"None","Temperate","Agriculture","Deciduous","Silty clay loam (Mollisols)",1.07,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",215.2,48.2,167,0.22,6660
6984,"CN-NFR-MZ",2010,NA,121,1.76,0.08,1.68,NA,NA,3.21,10,"",30.13,10,"GWC","TDR",5,2010,47.43,128.63,240,"None","Temperate","Agriculture","Deciduous","Silty clay loam (Mollisols)",1.07,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",215.2,48.2,167,0.22,6660
6984,"CN-NFR-MZ",2010,NA,125,3.67,0.32,3.35,NA,NA,6.58,10,"",28.97,10,"GWC","TDR",5,2010,47.43,128.63,240,"None","Temperate","Agriculture","Deciduous","Silty clay loam (Mollisols)",1.07,NA,NA,NA,NA,1.5,550,NA,NA,528,"Gas chromatography",25,5,1311,"",3.5,0.75,"Comparison",215.2,48.2,167,0.22,6660
